tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,wipe_veto,w_radius,w_reach,w_valrad,w_valreach,w_spread,p2money,p2inv,p1income,p2income,p1spent,p2spent,own_lost,foe_lost,own_val,foe_val,p1def,p2def,p1off,p2off,o1,o2,o3,o4,o5,o6,o7,o8,p2hp,p2maxhp,ownpos,foepos
6753,51365,56000,16863,7,12,30,22380,124.0,12828,critical,0,0,0,24,0,0,6,0,lost-scoring,6,1,108,18,390,6865,8,750,2500,33092,8960,96645,72177,109137,85005,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,1,0,6,0,31000,34000,140,1187
6756,51365,56000,16860,7,12,29,22305,119.0,12810,critical,0,0,0,23,0,0,6,0,lost-scoring,6,1,108,18,390,6865,8,750,2500,33095,8960,96648,72195,109137,85005,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,1,0,6,0,31000,34000,143,1182
6759,51365,56000,16860,7,12,30,22380,124.0,12828,critical,0,0,0,24,0,0,6,0,lost-scoring,6,1,108,18,390,6847,8,750,2500,33095,8978,96648,72195,109140,85023,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,1,0,6,0,31000,34000,159,1170
6762,51365,56000,16857,7,13,31,22455,129.0,12846,critical,0,0,0,25,0,0,6,0,lost-scoring,7,1,126,18,399,6829,8,750,2500,33098,8996,96648,72195,109143,85041,reinforcements_3,reinforcements_3,nuke_2,nuke_2,6,0,0,0,1,0,6,0,31000,34000,160,1158
6765,51365,56000,16857,7,13,30,22380,124.0,12828,critical,0,0,0,24,0,0,6,0,lost-scoring,7,1,126,18,399,6829,8,750,2500,33098,8996,96648,72213,109143,85041,reinforcements_3,reinforcements_3,nuke_2,nuke_2,6,0,0,0,1,0,6,0,31000,34000,180,1151
6768,51365,56000,16854,7,14,30,22380,124.0,12828,critical,0,0,0,24,0,0,6,0,lost-scoring,7,1,126,18,377,6811,8,750,2500,33101,9014,96648,72231,109146,85059,reinforcements_3,reinforcements_3,nuke_2,nuke_2,7,0,0,0,1,0,6,0,31000,34000,186,1168
6771,51365,56000,16851,7,15,30,22380,124.0,12828,critical,0,0,0,24,0,0,6,0,lost-scoring,6,2,108,36,295,6811,8,750,2500,33104,9014,96648,72231,109146,85059,reinforcements_3,reinforcements_3,nuke_2,nuke_2,8,0,0,0,1,0,6,0,31000,34000,190,1132
6774,51365,56000,16851,7,15,31,22455,129.0,12846,critical,0,0,0,25,0,0,6,0,lost-scoring,6,2,108,36,295,6793,8,750,2500,33104,9032,96648,72231,109149,85077,reinforcements_3,reinforcements_3,nuke_2,nuke_2,8,0,0,0,1,0,6,0,31000,34000,198,1121
6777,51365,56000,16848,7,16,30,22380,124.0,12828,critical,0,0,0,24,0,0,6,0,lost-scoring,5,1,90,18,325,6775,8,750,2500,33107,9050,96648,72267,109152,85095,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,6,0,31000,34000,208,1165
6780,51365,56000,17598,7,16,29,22305,119.0,12810,critical,0,0,0,23,0,0,6,0,lost-scoring,5,1,90,18,325,9275,8,750,2500,33107,9050,96648,72285,109152,85095,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,6,0,31000,34000,223,1156
6783,51365,56000,17595,7,17,29,25660,114.6,14858,critical,0,0,0,22,0,0,7,0,lost-scoring,5,1,90,18,321,7209,8,750,2500,33110,11116,96648,72303,109155,87161,reinforcements_3,reinforcements_3,nuke_2,nuke_2,10,0,0,0,1,0,6,0,31000,34000,231,1173
6786,51365,56000,17592,7,18,29,25660,114.6,14858,critical,0,0,0,22,0,0,7,0,lost-scoring,5,2,90,36,299,7209,8,750,2500,33113,11116,96648,72303,109155,87161,reinforcements_3,reinforcements_3,nuke_2,nuke_2,11,0,0,0,1,0,6,0,31000,34000,235,1137
6789,51365,56000,17592,7,18,29,25660,114.6,14858,critical,0,0,0,22,0,0,7,0,lost-scoring,5,2,90,36,299,7191,8,750,2500,33113,11134,96648,72321,109158,87179,reinforcements_3,reinforcements_3,nuke_2,nuke_2,11,0,0,0,1,0,6,0,31000,34000,250,1154
6792,51365,56000,17589,7,19,30,25735,119.6,14876,critical,0,0,0,23,0,0,7,0,lost-scoring,5,1,90,18,286,7173,8,750,2500,33116,11152,96648,72321,109161,87197,reinforcements_3,reinforcements_3,nuke_2,nuke_2,12,0,0,0,1,0,6,0,31000,34000,248,1144
6795,51365,56000,17589,7,19,30,25735,119.6,14876,critical,0,0,0,23,0,0,7,0,lost-scoring,5,1,90,18,286,7173,8,750,2500,33116,11152,96648,72321,109161,87197,reinforcements_3,reinforcements_3,nuke_2,nuke_2,12,0,0,0,1,0,6,0,31000,34000,257,1108
6798,51365,56000,17586,7,16,30,25735,119.6,14876,critical,0,0,0,23,0,0,7,0,lost-scoring,7,2,2174,36,321,7155,8,750,2500,33119,11170,96660,72339,109164,87215,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,6,0,31000,34000,240,1123
6801,51365,56000,17583,7,16,30,25735,119.6,14876,critical,0,0,0,23,0,0,7,0,lost-scoring,7,2,2174,36,295,7155,8,750,2500,33122,11170,96663,72339,109164,87215,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,6,0,31000,34000,233,1087
6804,51365,56000,17583,7,16,31,25810,124.6,14894,critical,0,0,0,24,0,0,7,0,lost-scoring,7,2,2174,36,295,7137,8,750,2500,33122,11188,96663,72339,109167,87233,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,6,0,31000,34000,243,1079
6807,51365,56000,17580,7,16,32,25885,129.6,14912,critical,0,0,0,25,0,0,7,0,lost-scoring,8,3,2192,54,282,7119,8,750,2500,33125,11206,96666,72339,109170,87251,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,6,0,31000,34000,236,1070
6810,51365,56000,18330,7,16,29,25660,114.6,14858,critical,0,0,0,22,0,0,7,0,lost-scoring,8,3,2192,54,282,9619,8,750,2500,33125,11206,96666,72393,109170,87251,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,6,0,31000,34000,251,1104
6813,51365,56000,18327,7,17,29,25660,114.6,14858,critical,0,0,0,22,0,0,7,0,lost-scoring,6,1,2156,18,260,9601,8,750,2500,33128,11224,96666,72393,109173,87269,reinforcements_3,reinforcements_3,nuke_2,nuke_2,10,0,0,0,1,0,6,0,31000,34000,254,1119
6816,51365,56000,16261,7,18,29,25660,114.6,14858,wipe,0,0,0,22,0,0,7,0,-,6,3,2156,2102,243,9601,8,750,2500,35194,11224,96666,72411,109173,87269,reinforcements_3,reinforcements_3,nuke_2,nuke_2,10,0,0,0,1,0,7,0,31000,34000,259,1083
6819,51365,56000,16261,7,18,30,25735,119.6,14876,wipe,0,0,0,23,0,0,7,0,-,6,3,2156,2102,243,9583,8,750,2500,35194,11242,96666,72411,111239,87287,reinforcements_3,reinforcements_3,nuke_2,nuke_2,10,0,0,0,1,0,7,0,31000,34000,272,1074
6822,51365,56000,16258,7,19,29,25660,114.6,14858,critical,0,0,0,22,0,0,7,0,cooldown,5,3,2138,2102,215,9565,8,750,2500,35197,11260,96666,72447,111242,87305,reinforcements_3,reinforcements_3,nuke_2,nuke_2,11,0,0,0,1,0,7,0,31000,34000,277,1111
6825,51365,56000,16258,7,12,29,25660,114.6,14858,critical,0,0,0,22,0,0,7,0,cooldown,5,3,2138,2102,215,9565,8,750,2500,35197,11260,106996,72447,111242,87305,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,2,0,31000,34000,253,1076
6828,51365,56000,16255,7,13,29,22230,114.0,14858,critical,0,0,0,22,0,0,7,0,cooldown,6,3,4204,2102,244,9547,8,750,2500,35200,11278,107002,72465,111245,87323,reinforcements_3,reinforcements_3,nuke_2,nuke_2,10,0,0,0,1,0,2,0,31000,34000,257,1092
6831,51365,56000,16252,7,13,29,22230,114.0,14858,critical,0,0,0,22,0,0,7,0,cooldown,7,4,4222,2120,215,9547,8,750,2500,35203,11278,107005,72465,111245,87323,reinforcements_3,reinforcements_3,nuke_2,nuke_2,10,0,0,0,1,0,2,0,31000,34000,247,1057
6834,51365,56000,16252,7,13,30,22305,119.0,14876,critical,0,0,0,23,0,0,7,0,cooldown,7,4,4222,2120,215,9529,8,750,2500,35203,11296,107005,72465,111248,87341,reinforcements_3,reinforcements_3,nuke_2,nuke_2,10,0,0,0,1,0,2,0,31000,34000,263,1052
6837,51365,56000,16249,7,13,31,22380,124.0,14894,critical,0,0,0,24,0,0,7,0,cooldown,9,5,6306,2138,250,9511,8,750,2500,35206,11314,107008,72465,111251,87359,reinforcements_3,reinforcements_3,nuke_2,nuke_2,10,0,0,0,1,0,2,0,31000,34000,253,1046
6840,51365,56000,16999,7,13,31,22380,124.0,14894,critical,0,0,0,24,0,0,7,0,cooldown,9,5,6306,2138,250,12011,8,750,2500,35206,11314,107008,72465,111251,87359,reinforcements_3,reinforcements_3,nuke_2,nuke_2,10,0,0,0,1,0,2,0,31000,34000,270,1014
6843,51365,56000,16996,7,12,32,22455,129.0,14912,critical,0,0,0,25,0,0,7,0,cooldown,10,7,6324,4222,215,11993,8,750,2500,35209,11332,107008,72465,111254,87377,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,2,0,31000,34000,248,1010
6846,51365,56000,14930,7,13,32,22455,129.0,14912,wipe,0,0,0,25,0,0,7,0,-,12,8,8408,4240,250,11993,8,750,2500,37275,11332,107014,72465,111254,87377,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,3,0,31000,34000,245,979
6849,51365,56000,14930,7,13,33,22530,134.0,14930,wipe,0,0,0,26,0,0,7,0,-,12,8,8408,4240,250,11975,8,750,2500,37275,11350,107014,72465,113320,87395,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,3,0,31000,34000,263,976
6852,51365,56000,14927,7,12,33,22530,134.0,14930,critical,0,0,0,26,0,0,7,0,cooldown,13,10,8426,6324,215,11957,8,750,2500,37278,11368,107017,72465,113323,87413,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,2,0,31000,34000,244,990
6855,51365,56000,14927,7,11,33,22530,134.0,14930,critical,0,0,0,26,0,0,7,0,cooldown,13,10,8426,6324,215,11957,8,750,2500,37278,11368,109086,72483,113323,87413,reinforcements_3,reinforcements_3,nuke_2,nuke_2,8,0,0,0,1,0,2,0,31000,34000,249,959
6858,51365,56000,14924,7,11,34,22605,139.0,14948,critical,0,0,0,27,0,0,7,0,cooldown,14,10,10492,6324,250,11939,8,750,2500,37281,11386,109086,72483,113326,87431,reinforcements_3,reinforcements_3,nuke_2,nuke_2,8,0,0,0,1,0,2,0,31000,34000,235,958
6861,51365,56000,14921,7,12,34,26035,139.6,14948,critical,0,0,0,27,0,0,7,0,cooldown,15,12,10510,8408,215,11939,8,750,2500,37284,11386,109089,72483,113326,87431,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,2,0,31000,34000,236,930
6864,51365,56000,14921,7,10,35,26110,144.6,14966,critical,0,0,0,28,0,0,7,0,cooldown,15,12,10510,8408,215,11921,8,750,2500,37284,11404,111158,72483,113329,87449,reinforcements_3,reinforcements_3,nuke_2,nuke_2,8,0,0,0,1,0,1,0,31000,34000,227,928
6867,51365,56000,14918,7,11,36,26185,149.6,14984,critical,0,0,0,29,0,0,7,0,cooldown,17,13,12594,8426,255,11903,8,750,2500,37287,11422,111158,72483,113332,87467,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,1,0,1,0,31000,34000,230,929
6870,51365,56000,15668,7,10,36,26185,149.6,14984,critical,0,0,0,29,0,0,7,0,cooldown,17,13,12594,8426,255,14403,8,750,2500,37287,11422,111239,72483,113332,87467,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,0,0,1,0,31000,34000,238,900
6873,51365,56000,15665,7,10,37,26260,154.6,15002,critical,0,0,0,30,0,0,7,0,cooldown,18,14,12612,8444,229,14385,8,750,2500,37290,11440,111242,72483,113335,87485,reinforcements_3,reinforcements_3,nuke_2,nuke_2,9,0,0,0,0,0,1,0,31000,34000,224,896
6876,51365,56000,13599,7,10,37,26260,154.6,15002,wipe,0,0,0,30,0,0,7,0,-,18,15,12612,10510,192,14385,8,750,2500,39356,11440,111245,72483,113335,87485,reinforcements_3,reinforcements_3,nuke_2,nuke_2,8,0,0,0,0,0,2,0,31000,34000,206,866
6879,51365,56000,13599,7,9,25,11940,112.0,6594,wipe,0,0,0,22,0,0,3,0,-,18,15,12612,10510,192,14367,8,750,2500,39356,11458,111248,80909,115401,87503,reinforcements_3,reinforcements_3,nuke_2,nuke_2,7,0,0,0,0,0,2,0,31000,34000,211,1108
6882,51365,56000,13596,7,10,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,cooldown,6,3,4204,2102,247,14349,8,750,2500,39359,11476,111248,80909,115404,87521,reinforcements_3,reinforcements_3,nuke_2,nuke_2,8,0,0,0,0,0,2,0,31000,34000,214,1102
6885,51365,56000,13596,7,9,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,cooldown,6,3,4204,2102,247,14349,8,750,2500,39359,11476,111248,80909,115404,87521,reinforcements_3,reinforcements_3,nuke_2,nuke_2,8,0,0,0,0,0,1,0,31000,34000,220,1067
6888,51365,56000,13593,7,8,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,7,5,4222,4186,247,14331,8,750,2500,39362,11494,113317,80909,115407,87539,reinforcements_3,reinforcements_3,nuke_2,nuke_2,7,0,0,0,0,0,1,0,31000,34000,185,1063
6891,51365,56000,13590,7,9,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,8,5,4240,4186,286,14331,8,750,2500,39365,11494,113320,80909,115407,87539,reinforcements_3,reinforcements_3,nuke_2,nuke_2,8,0,0,0,0,0,1,0,31000,34000,189,1025
6894,51365,56000,13590,7,8,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0,cooldown,8,5,4240,4186,286,14313,8,750,2500,39365,11512,113320,80909,115410,87557,reinforcements_3,reinforcements_3,nuke_2,nuke_2,7,0,0,0,0,0,1,0,31000,34000,194,1023
6897,51365,56000,13587,7,8,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,cooldown,9,5,4258,4186,299,14295,8,750,2500,39368,11530,113326,80909,115413,87575,reinforcements_3,reinforcements_3,nuke_2,nuke_2,7,0,0,0,0,0,1,0,31000,34000,181,1017
6900,51365,56000,14337,7,8,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,cooldown,9,5,4258,4186,299,16795,8,750,2500,39368,11530,113326,80909,115413,87575,reinforcements_3,reinforcements_3,nuke_2,nuke_2,7,0,0,0,0,0,1,0,31000,34000,201,984
6903,51365,56000,14334,7,6,25,5230,120.7,2498,critical,0,0,0,24,0,0,1,0,cooldown,11,6,6342,4204,348,16777,8,750,2500,39371,11548,113329,80909,115416,87593,reinforcements_3,reinforcements_3,nuke_2,nuke_2,6,0,0,0,0,0,0,0,31000,34000,157,1109
6906,51365,56000,14334,7,6,25,5230,120.7,2498,outmatched,0,0,0,24,0,0,1,0,lost-scoring,7,1,2174,18,325,16777,8,750,2500,39371,11548,115398,85095,115416,87593,reinforcements_3,reinforcements_3,nuke_2,nuke_2,6,0,0,0,0,0,0,0,31000,34000,178,1070
6909,51365,56000,14334,7,5,26,5305,125.7,2516,outmatched,0,0,0,25,0,0,1,0,lost-scoring,7,1,2174,18,325,16759,8,750,2500,39371,11566,115401,85095,115416,87611,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,0,0,0,0,31000,34000,176,1064
6912,51365,56000,14334,7,5,27,5380,130.7,2534,outmatched,0,0,0,26,0,0,1,0,lost-scoring,8,2,2192,36,364,16741,8,750,2500,39371,11584,115401,85095,115416,87629,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,0,0,0,0,31000,34000,194,1058
6915,51365,56000,14334,7,4,27,5380,130.7,2534,outmatched,0,0,0,26,0,0,1,0,lost-scoring,8,2,2192,36,364,16741,8,750,2500,39371,11584,115404,85095,115416,87629,reinforcements_3,reinforcements_3,nuke_2,nuke_2,4,0,0,0,0,0,0,0,31000,34000,200,1021
6918,51365,56000,14334,7,3,28,5455,135.7,2552,outmatched,0,0,0,27,0,0,1,0,lost-scoring,9,3,2210,54,369,16723,8,750,2500,39371,11602,115407,85095,115416,87647,reinforcements_3,reinforcements_3,nuke_2,nuke_2,3,0,0,0,0,0,0,0,31000,34000,202,1016
6921,51365,56000,14334,7,2,28,5455,135.7,2552,outmatched,0,0,0,27,0,0,1,0,lost-scoring,10,3,2228,54,383,16723,8,750,2500,39371,11602,115407,85095,115416,87647,reinforcements_3,reinforcements_3,nuke_2,nuke_2,2,0,0,0,0,0,0,0,31000,34000,208,980
6924,51365,56000,14334,7,1,29,5530,140.7,2570,outmatched,0,0,0,28,0,0,1,0,lost-scoring,10,3,2228,54,383,16705,8,750,2500,39371,11620,115413,85095,115416,87665,reinforcements_3,reinforcements_3,nuke_2,nuke_2,1,0,0,0,0,0,0,0,31000,34000,211,975
6927,51365,56000,14334,7,1,30,5605,145.7,2588,outmatched,0,0,0,29,0,0,1,0,lost-scoring,11,4,2246,72,404,16687,8,750,2500,39371,11638,115413,85095,115416,87683,reinforcements_3,reinforcements_3,nuke_2,nuke_2,1,0,0,0,0,0,0,0,31000,34000,212,972
6930,51365,56000,15084,7,0,30,5605,145.7,2588,outmatched,0,0,0,29,0,0,1,0,lost-scoring,11,4,2246,72,404,19187,8,750,2500,39371,11638,115416,85095,115416,87683,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,0,0,0,0,31000,34000,0,935
6933,51365,56000,14703,7,1,31,5680,150.7,2606,wipe,0,0,0,30,0,0,1,0,-,12,5,2264,90,443,19169,8,750,2500,39452,11656,115416,85095,115497,87701,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,35,928
6936,51305,56000,14703,7,1,31,5680,150.7,2606,outmatched,0,0,0,30,0,0,1,0,cooldown,13,6,2282,108,465,19169,8,750,2500,39452,11656,115416,85095,115497,87701,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,65,895
6939,51290,56000,14703,7,1,32,5968,151.5,2944,outmatched,0,0,0,30,0,1,1,0,cooldown,13,6,2282,108,465,18831,8,750,2500,39452,11994,115416,85095,115497,88039,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,95,894
6942,51230,56000,14703,7,1,33,6256,152.4,3282,outmatched,0,0,0,30,0,2,1,0,cooldown,14,8,2300,2192,465,18493,8,750,2500,39452,12332,115416,85095,115497,88377,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,125,893
6945,51230,56000,14703,7,1,27,5806,122.4,3174,outmatched,0,0,0,24,0,2,1,0,cooldown,14,8,2300,2192,465,18493,8,750,2500,39452,12332,115416,85203,115497,88377,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,114,1009
6948,51215,56000,14703,7,1,28,6094,123.2,3512,outmatched,0,0,0,24,0,3,1,0,cooldown,9,3,2210,2102,455,18155,8,750,2500,39452,12670,115416,85203,115497,88715,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,114,1005
6951,51215,56000,14703,7,1,28,6094,123.2,3512,outmatched,0,0,0,24,0,3,1,0,cooldown,10,4,2228,2120,465,18155,8,750,2500,39452,12670,115416,85203,115497,88715,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,114,969
6954,46020,56000,14703,7,1,29,6382,124.1,3850,outmatched,0,0,0,24,0,4,1,0,cooldown,10,4,2228,2120,465,17817,8,750,2500,39452,13008,115416,85203,115497,89053,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,114,968
6957,46005,56000,14703,7,1,30,6670,124.9,4188,outmatched,0,0,0,24,0,5,1,0,cooldown,11,5,2246,2138,465,17479,8,750,2500,39452,13346,115416,85203,115497,89391,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,114,967
6960,45975,56000,15453,7,1,30,6670,124.9,4188,outmatched,0,0,0,24,0,5,1,0,cooldown,11,5,2246,2138,465,19979,8,750,2500,39452,13346,115416,85203,115497,89391,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,0,0,31000,34000,114,936
6963,45945,56000,13387,7,2,31,6745,129.9,4206,wipe,0,0,0,25,0,5,1,0,-,12,6,2264,2156,465,19961,8,750,2500,41518,13364,115416,85203,117563,89409,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,1,0,31000,34000,67,936
6966,45930,56000,13387,7,2,31,6745,129.9,4206,wait,0,0,0,25,0,5,1,0,cooldown,13,7,2282,2174,465,19961,8,750,2500,41518,13364,115416,85203,117563,89409,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,1,0,31000,34000,82,906
6969,45885,56000,13387,7,2,32,6820,134.9,4224,wait,0,0,0,26,0,5,1,0,cooldown,13,7,2282,2174,465,19943,8,750,2500,41518,13382,115416,85203,117563,89427,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,1,0,31000,34000,97,907
6972,45870,56000,13387,7,2,27,3090,114.3,2086,wait,0,0,0,22,0,5,0,0,cooldown,14,8,2300,2192,465,19925,8,750,2500,41518,13400,115416,85203,117563,89445,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,1,0,31000,34000,107,1066
6975,45870,56000,13387,7,2,27,3090,114.3,2086,wait,0,0,0,22,0,5,0,0,cooldown,14,8,2300,2192,465,19925,8,750,2500,41518,13400,115416,87359,117563,89445,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,1,0,31000,34000,112,1031
6978,45870,56000,13387,7,2,27,3090,114.3,2086,wait,0,0,0,22,0,5,0,0,cooldown,9,2,162,36,465,19907,8,750,2500,41518,13418,115416,87377,117563,89463,reinforcements_3,reinforcements_3,nuke_2,nuke_2,0,0,0,0,1,0,1,0,31000,34000,112,1059
6981,44370,56000,13384,7,2,17,2340,64.3,1906,block,0,0,0,12,0,5,0,0,out-of-radius,0,0,0,0,0,19907,8,750,2500,41521,13418,115497,87557,117563,89463,reinforcements_3,reinforcements_3,nuke_2,nuke_2,1,0,0,0,0,0,1,0,29500,34000,64,1366
6984,44370,56000,13384,7,2,18,2415,69.3,1924,block,0,0,0,13,0,5,0,0,out-of-radius,0,0,0,0,0,19889,8,750,2500,41521,13436,115497,87557,117566,89481,reinforcements_3,reinforcements_3,nuke_2,nuke_2,1,0,0,0,0,0,1,0,29500,34000,74,1361
6987,44370,56000,13381,7,3,19,2490,74.3,1942,block,0,0,0,14,0,5,0,0,out-of-radius,0,0,0,0,0,19871,8,750,2500,41524,13454,115497,87557,117569,89499,reinforcements_3,reinforcements_3,nuke_2,nuke_2,2,0,0,0,0,0,1,0,29500,34000,75,1356
6990,44370,56000,14131,7,3,19,2490,74.3,1942,block,0,0,0,14,0,5,0,0,out-of-radius,0,0,0,0,0,22371,8,750,2500,41524,13454,115497,87557,117569,89499,reinforcements_3,reinforcements_3,nuke_2,nuke_2,2,0,0,0,0,0,1,0,29500,34000,89,1321
6993,44370,56000,14128,7,4,20,2565,79.3,1960,block,0,0,0,15,0,5,0,0,lost-scoring,1,1,18,18,0,22353,8,750,2500,41527,13472,115497,87557,117572,89517,reinforcements_3,reinforcements_3,nuke_2,nuke_2,3,0,0,0,0,0,1,0,29500,34000,94,1315
6996,44370,56000,14125,7,5,20,2565,79.3,1960,block,0,0,0,15,0,5,0,0,lost-scoring,2,1,36,18,65,22353,8,750,2500,41530,13472,115497,87557,117572,89517,reinforcements_3,reinforcements_3,nuke_2,nuke_2,4,0,0,0,0,0,1,0,29500,34000,97,1280
6999,44370,56000,14125,7,5,21,2640,84.3,1978,block,0,0,0,16,0,5,0,0,lost-scoring,2,1,36,18,65,22335,8,750,2500,41530,13490,115497,87557,117575,89535,reinforcements_3,reinforcements_3,nuke_2,nuke_2,4,0,0,0,0,0,1,0,29500,34000,114,1274
7002,44370,56000,14122,7,6,22,2715,89.3,1996,block,0,0,0,17,0,5,0,0,lost-scoring,3,1,54,18,130,22317,8,750,2500,41533,13508,115497,87557,117578,89553,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,0,0,1,0,29500,34000,119,1268
7005,44370,56000,14122,7,6,22,2715,89.3,1996,block,0,0,0,17,0,5,0,0,lost-scoring,3,1,54,18,130,22317,8,750,2500,41533,13508,115497,87557,117578,89553,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,0,0,1,0,29500,34000,136,1233
7008,44370,56000,14119,7,7,23,2790,94.3,2014,block,0,0,0,18,0,5,0,0,lost-scoring,4,1,72,18,195,22299,8,750,2500,41536,13526,115497,87557,117581,89571,reinforcements_3,reinforcements_3,nuke_2,nuke_2,6,0,0,0,0,0,1,0,29500,34000,141,1226
7011,44370,56000,12679,7,7,23,2790,94.3,2014,block,0,0,0,18,0,5,0,0,lost-scoring,5,1,90,18,260,22299,8,750,2500,41536,13526,115497,87557,117581,89571,reinforcements_3,reinforcements_3,nuke_2,nuke_2,6,0,0,0,0,0,1,0,29500,34000,162,1191
7014,44370,56000,12676,7,9,25,6295,99.9,4098,block,0,0,0,19,0,5,1,0,lost-scoring,5,1,90,18,260,20841,8,750,2500,41539,13544,115497,87557,119650,91655,reinforcements_3,reinforcements_3,nuke_2,nuke_2,7,0,0,0,0,0,2,0,29500,34000,154,1212
7017,44370,56000,12676,7,8,26,6370,104.9,4116,outmatched,0,0,0,20,0,5,1,0,lost-scoring,6,1,108,18,325,20823,8,750,2500,41539,13562,115497,87557,119650,91673,reinforcements_3,reinforcements_3,nuke_2,nuke_2,6,0,0,0,0,0,2,0,29500,34000,161,1204
7020,44370,56000,13426,7,8,26,6370,104.9,4116,outmatched,0,0,0,20,0,5,1,0,lost-scoring,6,1,108,18,325,23323,8,750,2500,41539,13562,115500,87557,119650,91673,reinforcements_3,reinforcements_3,nuke_2,nuke_2,6,0,0,0,0,0,2,0,29500,34000,183,1170
7023,44370,56000,13426,7,8,28,9875,110.6,6200,wait,0,0,0,21,0,5,2,0,lost-scoring,7,2,126,36,341,23305,8,750,2500,41539,13580,115500,87557,121716,93757,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,0,0,3,0,29500,34000,171,1189
7026,44370,56000,13423,7,8,26,9725,100.6,6164,critical,0,0,0,19,0,5,2,0,lost-scoring,6,1,108,18,325,23305,8,750,2500,41542,13580,115506,87593,121716,93757,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,0,0,3,0,29500,34000,163,1220
7029,44370,56000,13423,7,8,27,9800,105.6,6182,critical,0,0,0,20,0,5,2,0,lost-scoring,6,1,108,18,325,23287,8,750,2500,41542,13598,115506,87593,121719,93775,reinforcements_3,reinforcements_3,nuke_2,nuke_2,5,0,0,0,0,0,3,0,29500,34000,185,1211
