tick,hp,maxhp,money,inv,own,enemy,enemy_dps,enemy_swings,enemy_value,choice,t1,t2,t3,t4,t5,t6,t7,t8,wipe_veto,w_radius,w_reach,w_valrad,w_valreach,w_spread,p2money,p2inv,p1income,p2income,p1spent,p2spent
5784,32040,56000,22841,7,3,46,13515,217.0,6972,critical,0,0,0,43,0,0,3,0,cooldown,28,22,6648,6540,465,24489,7,750,750,7271,4896
5787,31965,56000,22838,7,3,47,13590,222.0,6990,critical,0,0,0,44,0,0,3,0,cooldown,28,22,6648,6540,465,24471,7,750,750,7274,4914
5790,31845,56000,23588,7,3,47,13590,222.0,6990,critical,0,0,0,44,0,0,3,0,cooldown,28,22,6648,6540,465,25221,7,750,750,7274,4914
5793,26590,56000,22145,7,4,49,17095,227.6,9074,critical,0,0,0,45,0,0,4,0,cooldown,29,23,6666,6558,465,23763,7,750,750,7277,4932
5796,26470,56000,22142,7,5,49,17095,227.6,9074,critical,0,0,0,45,0,0,4,0,cooldown,30,24,6684,6576,465,23763,7,750,750,7280,4932
5799,26380,56000,22142,7,4,49,17095,227.6,9074,critical,0,0,0,45,0,0,4,0,cooldown,30,24,6684,6576,465,23745,7,750,750,7280,4950
5802,26305,56000,22139,7,5,29,8885,136.3,4618,critical,0,0,0,27,0,0,2,0,cooldown,30,24,6684,6576,465,23727,7,750,750,7283,4968
5805,26305,56000,22139,7,5,29,8885,136.3,4618,critical,0,0,0,27,0,0,2,0,cooldown,30,24,6684,6576,465,23727,7,750,750,7283,4968
5808,26305,56000,21836,7,6,30,8960,141.3,4636,critical,0,0,0,28,0,0,2,0,cooldown,9,2,162,36,465,23709,7,750,750,7286,4986
5811,26305,56000,21833,7,6,30,8960,141.3,4636,critical,0,0,0,28,0,0,2,0,cooldown,10,3,180,54,465,23709,7,750,750,7289,4986
5814,26305,56000,21833,7,6,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,cooldown,10,3,180,54,465,23691,7,750,750,7289,5004
5817,26305,56000,21830,7,7,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,cooldown,9,2,162,36,465,23673,7,750,750,7292,5022
5820,26305,56000,22580,7,6,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,cooldown,9,2,162,36,465,24423,7,750,750,7292,5022
5823,26305,56000,22577,7,7,31,15745,137.6,8750,critical,0,0,0,27,0,0,4,0,cooldown,10,3,180,54,465,24405,7,750,750,7295,5040
5826,26305,56000,22574,7,8,31,15745,137.6,8750,critical,0,0,0,27,0,0,4,0,cooldown,9,2,162,36,465,24405,7,750,750,7298,5040
5829,26305,56000,22574,7,7,32,15820,142.6,8768,critical,0,0,0,28,0,0,4,0,cooldown,9,2,162,36,465,24387,7,750,750,7298,5058
5832,26305,56000,22571,7,9,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,10,3,180,54,465,24369,7,750,750,7301,5076
5835,26305,56000,22571,7,8,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,10,3,180,54,465,24369,7,750,750,7301,5076
5838,26305,56000,22568,7,8,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0,cooldown,9,2,162,36,465,24351,7,750,750,7304,5094
5841,26305,56000,22565,7,9,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0,cooldown,10,3,180,54,465,24351,7,750,750,7307,5094
5844,26305,56000,22565,7,8,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,10,3,180,54,465,24333,7,750,750,7307,5112
5847,26305,56000,22562,7,9,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0,cooldown,9,2,162,36,465,24315,7,750,750,7310,5130
5850,26305,56000,23312,7,8,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,cooldown,9,2,162,36,465,25065,7,750,750,7310,5130
5853,26305,56000,23309,7,9,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,8,1,144,18,445,25047,7,750,750,7313,5148
5856,24805,56000,23306,7,10,13,10890,42.0,10474,critical,0,0,0,8,0,0,5,0,lost-scoring,1,1,18,18,0,25047,7,750,750,7316,5148
5859,24805,56000,23306,7,10,13,10890,42.0,10474,critical,0,0,0,8,0,0,5,0,lost-scoring,1,1,18,18,0,25029,7,750,750,7316,5166
5862,24805,56000,23303,7,11,13,10890,42.0,10474,critical,0,0,0,8,0,0,5,0,out-of-radius,0,0,0,0,0,24729,7,750,750,7319,5166
5865,24805,56000,23303,7,11,14,10965,47.0,10492,critical,0,0,0,9,0,0,5,0,out-of-radius,0,0,0,0,0,24711,7,750,750,7319,5184
5868,24805,56000,23300,7,12,15,11040,52.0,10510,critical,0,0,0,10,0,0,5,0,out-of-radius,0,0,0,0,0,24693,7,750,750,7322,5202
5871,24805,56000,23297,7,13,15,11040,52.0,10510,critical,0,0,0,10,0,0,5,0,out-of-radius,0,0,0,0,0,24693,7,750,750,7325,5202
5874,24805,56000,23297,7,13,16,11115,57.0,10528,critical,0,0,0,11,0,0,5,0,out-of-radius,0,0,0,0,0,24675,7,750,750,7325,5220
5877,24805,56000,23294,7,14,17,11190,62.0,10546,critical,0,0,0,12,0,0,5,0,out-of-radius,0,0,0,0,0,24657,7,750,750,7328,5238
5880,24805,56000,24044,7,14,17,11190,62.0,10546,critical,0,0,0,12,0,0,5,0,out-of-radius,0,0,0,0,0,25407,7,750,750,7328,5238
5883,24805,56000,24041,7,15,18,11265,67.0,10564,critical,0,0,0,13,0,0,5,0,out-of-radius,0,0,0,0,0,25389,7,750,750,7331,5256
5886,24805,56000,24038,7,16,18,18125,68.3,10564,critical,0,0,0,13,0,0,5,0,out-of-radius,0,0,0,0,0,25389,7,750,750,7334,5256
5889,24805,56000,24038,7,16,19,18200,73.3,10582,critical,0,0,0,14,0,0,5,0,out-of-radius,0,0,0,0,0,25371,7,750,750,7334,5274
5892,24805,56000,24035,7,17,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,out-of-radius,0,0,0,0,0,25353,7,750,750,7337,5292
5895,24805,56000,24035,7,17,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,out-of-radius,0,0,0,0,0,25353,7,750,750,7337,5292
5898,24805,56000,24032,7,18,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,out-of-radius,0,0,0,0,0,25335,7,750,750,7340,5310
5901,24805,56000,24029,7,19,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,out-of-radius,0,0,0,0,0,25335,7,750,750,7343,5310
5904,24805,56000,24029,7,19,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,out-of-radius,0,0,0,0,0,25317,7,750,750,7343,5328
5907,24805,56000,24026,7,20,23,18500,93.3,10654,critical,0,0,0,18,0,0,5,0,out-of-radius,0,0,0,0,0,25299,7,750,750,7346,5346
5910,23305,56000,24776,7,5,13,750,50.0,6378,critical,0,0,0,10,0,0,3,0,out-of-radius,0,0,0,0,0,26049,7,750,750,7346,5346
5913,23305,56000,24776,7,5,14,825,55.0,6396,watch,0,0,0,11,0,0,3,0,out-of-radius,0,0,0,0,0,26031,7,750,750,7346,5364
5916,23305,56000,24776,7,5,14,825,55.0,6396,watch,0,0,0,11,0,0,3,0,out-of-radius,0,0,0,0,0,26031,7,750,750,7346,5364
5919,23305,56000,24776,7,5,15,900,60.0,6414,watch,0,0,0,12,0,0,3,0,out-of-radius,0,0,0,0,0,26013,7,750,750,7346,5382
5922,23305,56000,24773,7,6,16,975,65.0,6432,block,0,0,0,13,0,0,3,0,out-of-radius,0,0,0,0,0,25995,7,750,750,7349,5400
5925,23305,56000,24773,7,6,16,975,65.0,6432,block,0,0,0,13,0,0,3,0,out-of-radius,0,0,0,0,0,25995,7,750,750,7349,5400
5928,23305,56000,24770,7,7,17,1050,70.0,6450,block,0,0,0,14,0,0,3,0,out-of-radius,0,0,0,0,0,25977,7,750,750,7352,5418
5931,23305,56000,24767,7,8,17,1050,70.0,6450,block,0,0,0,14,0,0,3,0,out-of-radius,0,0,0,0,0,25977,7,750,750,7355,5418
5934,23305,56000,24767,7,8,18,1125,75.0,6468,block,0,0,0,15,0,0,3,0,out-of-radius,0,0,0,0,0,25959,7,750,750,7355,5436
5937,23305,56000,24764,7,9,19,1200,80.0,6486,block,0,0,0,16,0,0,3,0,out-of-radius,0,0,0,0,0,25941,7,750,750,7358,5454
5940,23305,56000,25514,7,9,19,11490,82.0,6486,block,0,0,0,16,0,0,3,0,out-of-radius,0,0,0,0,0,26691,7,750,750,7358,5454
5943,23305,56000,25511,7,10,20,11565,87.0,6504,critical,0,0,0,17,0,0,3,0,out-of-radius,0,0,0,0,0,26673,7,750,750,7361,5472
5946,23305,56000,25508,7,11,20,11565,87.0,6504,critical,0,0,0,17,0,0,3,0,out-of-radius,0,0,0,0,0,26673,7,750,750,7364,5472
5949,23305,56000,25508,7,11,20,11565,87.0,6504,critical,0,0,0,17,0,0,3,0,out-of-radius,0,0,0,0,0,26655,7,750,750,7364,5490
5952,23305,56000,25505,7,12,20,11565,87.0,6504,critical,0,0,0,17,0,0,3,0,out-of-radius,0,0,0,0,0,26485,7,750,750,7367,5490
5955,23305,56000,25505,7,7,20,11565,87.0,6504,critical,0,0,0,17,0,0,3,0,out-of-radius,0,0,0,0,0,26485,7,750,750,7367,5490
5958,23305,56000,25502,7,8,21,11640,92.0,6522,critical,0,0,0,18,0,0,3,0,out-of-radius,0,0,0,0,0,26467,7,750,750,7370,5508
5961,23305,56000,25499,7,9,21,11640,92.0,6522,critical,0,0,0,18,0,0,3,0,out-of-radius,0,0,0,0,0,26467,7,750,750,7373,5508
5964,23305,56000,25499,7,9,22,11715,97.0,6540,critical,0,0,0,19,0,0,3,0,out-of-radius,0,0,0,0,0,26449,7,750,750,7373,5526
5967,23305,56000,23433,7,10,23,11790,102.0,6558,wipe,0,0,0,20,0,0,3,0,-,3,3,2102,2102,39,26431,7,750,750,9439,5544
5970,23305,56000,24183,7,10,23,11790,102.0,6558,wipe,0,0,0,20,0,0,3,0,-,3,3,2102,2102,39,27181,7,750,750,9439,5544
5973,23305,56000,24180,7,11,24,11865,107.0,6576,critical,0,0,0,21,0,0,3,0,cooldown,4,4,2120,2120,81,27163,7,750,750,9442,5562
5976,23305,56000,24177,7,12,24,11865,107.0,6576,critical,0,0,0,21,0,0,3,0,cooldown,6,4,4204,2120,154,27163,7,750,750,9445,5562
5979,23305,56000,24177,7,11,25,11940,112.0,6594,critical,0,0,0,22,0,0,3,0,cooldown,6,4,4204,2120,154,27145,7,750,750,9445,5580
5982,23305,56000,24174,7,11,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,cooldown,7,4,4222,2120,187,27127,7,750,750,9448,5598
5985,23305,56000,24174,7,11,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,cooldown,7,4,4222,2120,187,27127,7,750,750,9448,5598
5988,23305,56000,24171,7,10,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,9,5,6306,2138,209,27109,7,750,750,9451,5616
5991,23305,56000,24168,7,10,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,10,7,6324,4222,229,27109,7,750,750,9454,5616
5994,23305,56000,24168,7,9,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0,cooldown,10,7,6324,4222,229,27091,7,750,750,9454,5634
5997,23305,56000,24165,7,9,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,cooldown,11,7,6342,4222,257,27073,7,750,750,9457,5652
6000,23305,56000,24915,7,9,24,8510,111.3,4528,critical,0,0,0,22,0,0,2,0,cooldown,11,7,6342,4222,257,27823,7,750,750,9457,5652
6003,23305,56000,24912,7,9,25,8585,116.3,4546,critical,0,0,0,23,0,0,2,0,cooldown,7,3,4222,2102,247,27805,7,750,750,9460,5670
6006,23305,56000,24909,7,9,25,8585,116.3,4546,critical,0,0,0,23,0,0,2,0,cooldown,8,5,4240,4186,247,27805,7,750,750,9463,5670
6009,23305,56000,24909,7,8,26,8660,121.3,4564,critical,0,0,0,24,0,0,2,0,cooldown,8,5,4240,4186,247,27787,7,750,750,9463,5688
6012,23305,56000,24906,7,9,27,8735,126.3,4582,critical,0,0,0,25,0,0,2,0,cooldown,9,6,4258,4204,289,27769,7,750,750,9466,5706
6015,23305,56000,24906,7,7,27,8735,126.3,4582,critical,0,0,0,25,0,0,2,0,cooldown,9,6,4258,4204,289,27769,7,750,750,9466,5706
6018,23305,56000,24903,7,7,28,8810,131.3,4600,critical,0,0,0,26,0,0,2,0,cooldown,10,6,4276,4204,315,27751,7,750,750,9469,5724
6021,23305,56000,24900,7,7,28,8810,131.3,4600,critical,0,0,0,26,0,0,2,0,cooldown,11,7,4294,4222,334,27751,7,750,750,9472,5724
6024,23305,56000,24900,7,6,29,8885,136.3,4618,critical,0,0,0,27,0,0,2,0,cooldown,11,7,4294,4222,334,27733,7,750,750,9472,5742
6027,23305,56000,24897,7,6,30,8960,141.3,4636,critical,0,0,0,28,0,0,2,0,cooldown,12,7,4312,4222,362,27715,7,750,750,9475,5760
6030,23305,56000,25647,7,5,30,8960,141.3,4636,critical,0,0,0,28,0,0,2,0,cooldown,12,7,4312,4222,362,28465,7,750,750,9475,5760
6033,23305,56000,25644,7,5,31,9035,146.3,4654,critical,0,0,0,29,0,0,2,0,cooldown,13,8,4330,4240,389,28447,7,750,750,9478,5778
6036,23305,56000,25641,7,5,31,9035,146.3,4654,critical,0,0,0,29,0,0,2,0,cooldown,14,9,4348,4258,404,28447,7,750,750,9481,5778
6039,23305,56000,25641,7,4,32,9110,151.3,4672,critical,0,0,0,30,0,0,2,0,cooldown,14,9,4348,4258,404,28429,7,750,750,9481,5796
6042,23305,56000,25638,7,4,33,9185,156.3,4690,critical,0,0,0,31,0,0,2,0,cooldown,15,9,4366,4258,432,28411,7,750,750,9484,5814
6045,23305,56000,25638,7,3,33,9185,156.3,4690,critical,0,0,0,31,0,0,2,0,cooldown,15,9,4366,4258,432,28411,7,750,750,9484,5814
6048,23305,56000,25635,7,3,34,9260,161.3,4708,critical,0,0,0,32,0,0,2,0,cooldown,15,10,4366,4276,394,28393,7,750,750,9487,5832
6051,23245,56000,25632,7,4,34,9260,161.3,4708,critical,0,0,0,32,0,0,2,0,cooldown,16,11,4384,4294,465,28393,7,750,750,9490,5832
6054,23230,56000,25632,7,3,35,9335,166.3,4726,critical,0,0,0,33,0,0,2,0,cooldown,16,11,4384,4294,465,28375,7,750,750,9490,5850
6057,23200,56000,25629,7,3,36,9410,171.3,4744,critical,0,0,0,34,0,0,2,0,cooldown,17,12,4402,4312,465,28357,7,750,750,9493,5868
6060,23155,56000,26379,7,3,36,9410,171.3,4744,critical,0,0,0,34,0,0,2,0,cooldown,17,12,4402,4312,465,29107,7,750,750,9493,5868
6063,23140,56000,26376,7,3,37,9485,176.3,4762,critical,0,0,0,35,0,0,2,0,cooldown,18,13,4420,4330,465,29089,7,750,750,9496,5886
6066,23050,56000,26373,7,4,37,9485,176.3,4762,critical,0,0,0,35,0,0,2,0,cooldown,19,14,4438,4348,465,29089,7,750,750,9499,5886
6069,23005,56000,26373,7,3,37,9485,176.3,4762,critical,0,0,0,35,0,0,2,0,cooldown,19,14,4438,4348,465,29071,7,750,750,9499,5904
6072,17765,56000,26370,7,3,37,9485,176.3,4762,critical,0,0,0,35,0,0,2,0,cooldown,19,14,4438,4348,465,29053,7,750,750,9502,5922
6075,17705,56000,26370,7,3,37,9485,176.3,4762,critical,0,0,0,35,0,0,2,0,cooldown,19,14,4438,4348,465,29053,7,750,750,9502,5922
6078,17630,56000,26367,7,3,38,9560,181.3,4780,critical,0,0,0,36,0,0,2,0,cooldown,19,13,4438,4330,465,29035,7,750,750,9505,5940
6081,17570,56000,26364,7,4,38,9560,181.3,4780,critical,0,0,0,36,0,0,2,0,cooldown,20,14,4456,4348,465,29035,7,750,750,9508,5940
6084,17540,56000,26364,7,3,39,9635,186.3,4798,critical,0,0,0,37,0,0,2,0,cooldown,20,14,4456,4348,465,29017,7,750,750,9508,5958
6087,17465,56000,26361,7,3,39,9635,186.3,4798,critical,0,0,0,37,0,0,2,0,cooldown,21,15,4474,4366,465,28999,7,750,750,9511,5976
6090,17405,56000,27111,7,3,39,9635,186.3,4798,critical,0,0,0,37,0,0,2,0,cooldown,21,15,4474,4366,465,29749,7,750,750,9511,5976
6093,17360,56000,27108,7,3,40,9710,191.3,4816,critical,0,0,0,38,0,0,2,0,cooldown,21,15,4474,4366,465,29731,7,750,750,9514,5994
6096,12120,56000,25668,7,3,40,9710,191.3,4816,critical,0,0,0,38,0,0,2,0,cooldown,22,16,4492,4384,465,29731,7,750,750,9514,5994
6099,12045,56000,25665,7,4,41,13140,192.0,6882,critical,0,0,0,38,0,0,3,0,cooldown,22,16,4492,4384,465,28273,7,750,750,9517,6012
6102,12000,56000,25662,7,4,42,13215,197.0,6900,critical,0,0,0,39,0,0,3,0,cooldown,22,16,4492,4384,465,28255,7,750,750,9520,6030
6105,11925,56000,25662,7,4,42,13215,197.0,6900,critical,0,0,0,39,0,0,3,0,cooldown,22,16,4492,4384,465,28255,7,750,750,9520,6030
6108,11880,56000,25659,7,5,29,8885,136.3,4618,critical,0,0,0,27,0,0,2,0,cooldown,23,17,4510,4402,465,28237,7,750,750,9523,6048
6111,11880,56000,25359,7,5,29,8885,136.3,4618,critical,0,0,0,27,0,0,2,0,cooldown,9,2,162,36,465,28237,7,750,750,9523,6048
6114,11880,56000,25356,7,5,30,8960,141.3,4636,critical,0,0,0,28,0,0,2,0,cooldown,9,2,162,36,465,28219,7,750,750,9526,6066
6117,11880,56000,25353,7,7,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,cooldown,10,3,180,54,465,28201,7,750,750,9529,6084
6120,11880,56000,26103,7,6,30,12315,137.0,6684,critical,0,0,0,27,0,0,3,0,cooldown,10,3,180,54,465,28951,7,750,750,9529,6084
6123,11880,56000,26100,7,6,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,cooldown,9,2,162,36,465,28933,7,750,750,9532,6102
6126,11880,56000,26097,7,7,31,12390,142.0,6702,critical,0,0,0,28,0,0,3,0,cooldown,10,3,180,54,465,28933,7,750,750,9535,6102
6129,11880,56000,26097,7,7,31,15745,137.6,8750,critical,0,0,0,27,0,0,4,0,cooldown,10,3,180,54,465,28915,7,750,750,9535,6120
6132,11880,56000,25119,7,8,31,15745,137.6,8750,critical,0,0,0,27,0,0,4,0,cooldown,9,2,162,36,465,27940,7,750,750,9538,6120
6135,11880,56000,25119,7,7,32,15820,142.6,8768,critical,0,0,0,28,0,0,4,0,cooldown,9,2,162,36,465,27922,7,750,750,9538,6138
6138,11880,56000,25116,7,8,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,10,3,180,54,465,27904,7,750,750,9541,6156
6141,11880,56000,25113,7,9,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,9,2,162,36,465,27904,7,750,750,9544,6156
6144,11880,56000,25113,7,8,33,19250,143.3,10834,critical,0,0,0,28,0,0,5,0,cooldown,9,2,162,36,465,27886,7,750,750,9544,6174
6147,11880,56000,25110,7,9,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,10,3,180,54,465,27868,7,750,750,9547,6192
6150,11880,56000,25860,7,8,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,10,3,180,54,465,28618,7,750,750,9547,6192
6153,11880,56000,25857,7,8,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,cooldown,9,2,162,36,465,28600,7,750,750,9550,6210
6156,11880,56000,25854,7,9,31,19100,133.3,10798,critical,0,0,0,26,0,0,5,0,cooldown,8,1,144,18,445,28600,7,750,750,9553,6210
6159,11880,56000,25854,7,9,32,19175,138.3,10816,critical,0,0,0,27,0,0,5,0,cooldown,8,1,144,18,445,28582,7,750,750,9553,6228
6162,10380,56000,25851,7,10,14,10965,47.0,10492,critical,0,0,0,9,0,0,5,0,cooldown,1,1,18,18,0,28564,7,750,750,9556,6246
6165,10380,56000,25851,7,10,13,10890,42.0,10474,critical,0,0,0,8,0,0,5,0,cooldown,1,1,18,18,0,28564,7,750,750,9556,6246
6168,10380,56000,25848,7,11,14,10965,47.0,10492,critical,0,0,0,9,0,0,5,0,out-of-radius,0,0,0,0,0,28246,7,750,750,9559,6264
6171,10380,56000,25845,7,12,14,10965,47.0,10492,critical,0,0,0,9,0,0,5,0,out-of-radius,0,0,0,0,0,28246,7,750,750,9562,6264
6174,10380,56000,25845,7,12,15,11040,52.0,10510,critical,0,0,0,10,0,0,5,0,out-of-radius,0,0,0,0,0,28228,7,750,750,9562,6282
6177,10380,56000,25842,7,13,16,11115,57.0,10528,critical,0,0,0,11,0,0,5,0,out-of-radius,0,0,0,0,0,28210,7,750,750,9565,6300
6180,10380,56000,28092,7,13,16,11115,57.0,10528,critical,0,0,0,11,0,0,5,0,out-of-radius,0,0,0,0,0,30460,7,750,750,9565,6300
6183,10380,56000,28089,7,14,17,11190,62.0,10546,critical,0,0,0,12,0,0,5,0,out-of-radius,0,0,0,0,0,30442,7,750,750,9568,6318
6186,10380,56000,28086,7,15,17,11190,62.0,10546,critical,0,0,0,12,0,0,5,0,out-of-radius,0,0,0,0,0,30442,7,750,750,9571,6318
6189,10380,56000,28086,7,15,18,11265,67.0,10564,critical,0,0,0,13,0,0,5,0,out-of-radius,0,0,0,0,0,30424,7,750,750,9571,6336
6192,10380,56000,28083,7,16,19,18200,73.3,10582,critical,0,0,0,14,0,0,5,0,out-of-radius,0,0,0,0,0,30406,7,750,750,9574,6354
6195,10380,56000,28083,7,16,19,18200,73.3,10582,critical,0,0,0,14,0,0,5,0,out-of-radius,0,0,0,0,0,30406,7,750,750,9574,6354
6198,10380,56000,28080,7,17,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,out-of-radius,0,0,0,0,0,30388,7,750,750,9577,6372
6201,10380,56000,28077,7,18,20,18275,78.3,10600,critical,0,0,0,15,0,0,5,0,out-of-radius,0,0,0,0,0,30388,7,750,750,9580,6372
6204,10380,56000,28077,7,18,21,18350,83.3,10618,critical,0,0,0,16,0,0,5,0,out-of-radius,0,0,0,0,0,30370,7,750,750,9580,6390
6207,10380,56000,28074,7,19,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,out-of-radius,0,0,0,0,0,30352,7,750,750,9583,6408
6210,10380,56000,28824,7,19,22,18425,88.3,10636,critical,0,0,0,17,0,0,5,0,out-of-radius,0,0,0,0,0,31102,7,750,750,9583,6408
6213,10380,56000,28821,7,20,23,18500,93.3,10654,critical,0,0,0,18,0,0,5,0,out-of-radius,0,0,0,0,0,31084,7,750,750,9586,6426
6216,8880,56000,28821,7,5,13,750,50.0,6378,watch,0,0,0,10,0,0,3,0,out-of-radius,0,0,0,0,0,31084,7,750,750,9586,6426
6219,8880,56000,28821,7,5,14,825,55.0,6396,watch,0,0,0,11,0,0,3,0,out-of-radius,0,0,0,0,0,31066,7,750,750,9586,6444
6222,8880,56000,28821,7,5,15,900,60.0,6414,watch,0,0,0,12,0,0,3,0,out-of-radius,0,0,0,0,0,31048,7,750,750,9586,6462
6225,8880,56000,28821,7,5,15,900,60.0,6414,watch,0,0,0,12,0,0,3,0,out-of-radius,0,0,0,0,0,31048,7,750,750,9586,6462
6228,8880,56000,28818,7,6,16,975,65.0,6432,block,0,0,0,13,0,0,3,0,out-of-radius,0,0,0,0,0,31030,7,750,750,9589,6480
6231,8880,56000,28818,7,6,16,975,65.0,6432,outmatched,0,0,0,13,0,0,3,0,out-of-radius,0,0,0,0,0,31030,7,750,750,9589,6480
6234,8880,56000,28818,7,6,17,1050,70.0,6450,outmatched,0,0,0,14,0,0,3,0,out-of-radius,0,0,0,0,0,31012,7,750,750,9589,6498
6237,8880,56000,28818,7,6,18,1125,75.0,6468,outmatched,0,0,0,15,0,0,3,0,out-of-radius,0,0,0,0,0,30994,7,750,750,9589,6516
6240,8880,56000,29568,7,6,18,1125,75.0,6468,outmatched,0,0,0,15,0,0,3,0,out-of-radius,0,0,0,0,0,31744,7,750,750,9589,6516
6243,8880,56000,29568,7,6,19,1200,80.0,6486,outmatched,0,0,0,16,0,0,3,0,out-of-radius,0,0,0,0,0,31726,7,750,750,9589,6534
6246,8880,56000,29565,7,7,19,11490,82.0,6486,critical,0,0,0,16,0,0,3,0,out-of-radius,0,0,0,0,0,31726,7,750,750,9592,6534
6249,8880,56000,29565,7,7,20,11565,87.0,6504,critical,0,0,0,17,0,0,3,0,out-of-radius,0,0,0,0,0,31708,7,750,750,9592,6552
6252,8880,56000,29562,7,8,21,11640,92.0,6522,critical,0,0,0,18,0,0,3,0,out-of-radius,0,0,0,0,0,31690,7,750,750,9595,6570
6255,8880,56000,29562,7,8,20,11565,87.0,6504,critical,0,0,0,17,0,0,3,0,out-of-radius,0,0,0,0,0,31690,7,750,750,9595,6570
6258,8880,56000,29559,7,9,21,11640,92.0,6522,critical,0,0,0,18,0,0,3,0,out-of-radius,0,0,0,0,0,31672,7,750,750,9598,6588
6261,8880,56000,29556,7,5,21,11640,92.0,6522,critical,0,0,0,18,0,0,3,0,out-of-radius,0,0,0,0,0,31672,7,750,750,9601,6588
6264,8880,56000,29556,7,5,22,11715,97.0,6540,critical,0,0,0,19,0,0,3,0,out-of-radius,0,0,0,0,0,31654,7,750,750,9601,6606
6267,8880,56000,29553,7,6,23,11790,102.0,6558,critical,0,0,0,20,0,0,3,0,out-of-radius,0,0,0,0,0,31636,7,750,750,9604,6624
6270,8880,56000,30303,7,6,23,11790,102.0,6558,critical,0,0,0,20,0,0,3,0,out-of-radius,0,0,0,0,0,32386,7,750,750,9604,6624
6273,8880,56000,28237,7,7,24,11865,107.0,6576,wipe,0,0,0,21,0,0,3,0,-,3,3,2102,2102,39,32368,7,750,750,11670,6642
6276,8880,56000,28234,7,8,24,11865,107.0,6576,critical,0,0,0,21,0,0,3,0,cooldown,4,4,2120,2120,81,32368,7,750,750,11673,6642
6279,8880,56000,28234,7,8,25,11940,112.0,6594,critical,0,0,0,22,0,0,3,0,cooldown,4,4,2120,2120,81,32350,7,750,750,11673,6660
6282,8880,56000,28231,7,9,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,cooldown,6,4,4204,2120,154,32332,7,750,750,11676,6678
6285,8880,56000,28231,7,8,26,12015,117.0,6612,critical,0,0,0,23,0,0,3,0,cooldown,6,4,4204,2120,154,32332,7,750,750,11676,6678
6288,8880,56000,28228,7,9,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,7,4,4222,2120,198,32314,7,750,750,11679,6696
6291,8880,56000,28225,7,10,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,9,4,6306,2120,265,32314,7,750,750,11682,6696
6294,8880,56000,28225,7,9,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0,cooldown,9,4,6306,2120,265,32296,7,750,750,11682,6714
6297,8880,56000,28222,7,10,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,cooldown,10,5,6324,2138,271,32278,7,750,750,11685,6732
6300,8880,56000,28972,7,8,29,12240,132.0,6666,critical,0,0,0,26,0,0,3,0,cooldown,10,5,6324,2138,271,33028,7,750,750,11685,6732
6303,8880,56000,28969,7,9,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,8,4,6288,4168,275,33010,7,750,750,11688,6750
6306,8880,56000,28966,7,8,27,12090,122.0,6630,critical,0,0,0,24,0,0,3,0,cooldown,9,5,6306,4186,288,33010,7,750,750,11691,6750
6309,8880,56000,28966,7,7,28,12165,127.0,6648,critical,0,0,0,25,0,0,3,0,cooldown,9,5,6306,4186,288,32992,7,750,750,11691,6768
