p1_team,p1_off,p1_def,p2_team,p2_off,p2_def,map,shadow,winner_side,decided,ticks,seconds
White,firebomb,heal,Orange,nuke,heal,Orange,0,1,decisive,9215,307.2
White,firebomb,heal,Orange,nuke,reinforcements,Orange,0,2,decisive,7681,256.0
White,firebomb,heal,Orange,nuke,speed,Green,0,1,decisive,7941,264.7
White,firebomb,heal,Orange,nuke,wall,Purple,0,2,decisive,9199,306.6
White,firebomb,heal,Orange,firebomb,heal,Purple,0,1,decisive,7573,252.4
White,firebomb,heal,Orange,firebomb,reinforcements,Purple,0,2,decisive,7259,242.0
White,firebomb,heal,Orange,firebomb,speed,Black,0,1,decisive,8359,278.6
White,firebomb,heal,Orange,firebomb,wall,Orange,0,1,decisive,8539,284.6
White,firebomb,heal,Orange,snipe,heal,Yellow,0,1,decisive,7692,256.4
White,firebomb,heal,Orange,snipe,reinforcements,Red,0,2,decisive,7884,262.8
White,firebomb,heal,Orange,snipe,speed,Purple,0,1,decisive,7371,245.7
White,firebomb,heal,Orange,snipe,wall,Black,0,1,decisive,8228,274.3
White,firebomb,heal,Orange,freeze,heal,Green,0,1,decisive,8471,282.4
White,firebomb,heal,Orange,freeze,reinforcements,Purple,0,2,decisive,6487,216.2
White,firebomb,heal,Orange,freeze,speed,Yellow,0,1,decisive,8853,295.1
White,firebomb,heal,Orange,freeze,wall,Orange,0,1,decisive,9052,301.7
White,firebomb,heal,Purple,nuke,heal,Purple,0,2,decisive,9160,305.3
White,firebomb,heal,Purple,nuke,reinforcements,Yellow,0,2,decisive,7102,236.7
White,firebomb,heal,Purple,nuke,speed,Purple,0,1,decisive,9345,311.5
White,firebomb,heal,Purple,nuke,wall,Purple,1,1,decisive,8717,290.6
White,firebomb,heal,Purple,firebomb,heal,Green,0,1,decisive,9151,305.0
White,firebomb,heal,Purple,firebomb,reinforcements,Purple,0,2,decisive,7735,257.8
White,firebomb,heal,Purple,firebomb,speed,Purple,0,1,decisive,8446,281.5
White,firebomb,heal,Purple,firebomb,wall,Blue,0,1,decisive,9199,306.6
White,firebomb,heal,Purple,snipe,heal,Purple,0,1,decisive,10061,335.4
White,firebomb,heal,Purple,snipe,reinforcements,Green,0,1,decisive,9411,313.7
White,firebomb,heal,Purple,snipe,speed,Green,0,1,decisive,7607,253.6
White,firebomb,heal,Purple,snipe,wall,Green,0,1,decisive,8830,294.3
White,firebomb,heal,Purple,freeze,heal,Red,0,1,decisive,9017,300.6
White,firebomb,heal,Purple,freeze,reinforcements,White,0,2,decisive,7913,263.8
White,firebomb,heal,Purple,freeze,speed,Yellow,0,1,decisive,8827,294.2
White,firebomb,heal,Purple,freeze,wall,White,1,2,decisive,9047,301.6
White,firebomb,heal,Red,nuke,heal,Black,0,2,decisive,9248,308.3
White,firebomb,heal,Red,nuke,reinforcements,Purple,0,1,decisive,5100,170.0
White,firebomb,heal,Red,nuke,speed,Orange,0,1,decisive,10282,342.7
White,firebomb,heal,Red,nuke,wall,Purple,0,1,decisive,8097,269.9
White,firebomb,heal,Red,firebomb,heal,Blue,0,2,decisive,9579,319.3
White,firebomb,heal,Red,firebomb,reinforcements,White,0,2,decisive,7681,256.0
White,firebomb,heal,Red,firebomb,speed,Green,0,1,decisive,8241,274.7
White,firebomb,heal,Red,firebomb,wall,Green,0,1,decisive,7453,248.4
White,firebomb,heal,Red,snipe,heal,Green,0,1,decisive,7701,256.7
White,firebomb,heal,Red,snipe,reinforcements,Purple,0,1,decisive,5209,173.6
White,firebomb,heal,Red,snipe,speed,Green,0,1,decisive,4289,143.0
White,firebomb,heal,Red,snipe,wall,Green,0,1,decisive,7326,244.2
White,firebomb,heal,Red,freeze,heal,Red,0,2,decisive,9171,305.7
White,firebomb,heal,Red,freeze,reinforcements,Orange,0,2,decisive,7454,248.5
White,firebomb,heal,Red,freeze,speed,Blue,0,1,decisive,7284,242.8
White,firebomb,heal,Red,freeze,wall,White,0,2,decisive,9026,300.9
White,firebomb,heal,White,nuke,heal,Orange,1,1,decisive,8119,270.6
White,firebomb,heal,White,nuke,reinforcements,Orange,0,2,decisive,7413,247.1
White,firebomb,heal,White,nuke,speed,Orange,0,1,decisive,7096,236.5
White,firebomb,heal,White,nuke,wall,Yellow,0,2,decisive,8989,299.6
White,firebomb,heal,White,firebomb,heal,White,0,0,draw,8419,280.6
White,firebomb,heal,White,firebomb,reinforcements,Black,0,2,decisive,4501,150.0
White,firebomb,heal,White,firebomb,speed,Orange,0,1,decisive,8088,269.6
White,firebomb,heal,White,firebomb,wall,Purple,0,0,draw,8149,271.6
White,firebomb,heal,White,snipe,heal,Black,0,1,decisive,8416,280.5
White,firebomb,heal,White,snipe,reinforcements,Green,0,2,decisive,9014,300.5
White,firebomb,heal,White,snipe,speed,Yellow,0,1,decisive,6907,230.2
White,firebomb,heal,White,snipe,wall,Green,0,1,decisive,7942,264.7
White,firebomb,heal,White,freeze,heal,Purple,0,2,decisive,7937,264.6
White,firebomb,heal,White,freeze,reinforcements,Red,1,2,decisive,7327,244.2
White,firebomb,heal,White,freeze,speed,Blue,1,1,decisive,10618,353.9
White,firebomb,heal,White,freeze,wall,Blue,0,2,decisive,7938,264.6
White,firebomb,heal,Yellow,nuke,heal,Black,0,2,decisive,9164,305.5
White,firebomb,heal,Yellow,nuke,reinforcements,Orange,0,2,decisive,5430,181.0
White,firebomb,heal,Yellow,nuke,speed,Red,0,1,decisive,7866,262.2
White,firebomb,heal,Yellow,nuke,wall,Yellow,0,1,decisive,5571,185.7
White,firebomb,heal,Yellow,firebomb,heal,White,0,2,decisive,8240,274.7
White,firebomb,heal,Yellow,firebomb,reinforcements,Yellow,0,2,decisive,4856,161.9
White,firebomb,heal,Yellow,firebomb,speed,Purple,0,1,decisive,8248,274.9
White,firebomb,heal,Yellow,firebomb,wall,Yellow,0,1,decisive,5668,188.9
White,firebomb,heal,Yellow,snipe,heal,Green,0,1,decisive,7417,247.2
White,firebomb,heal,Yellow,snipe,reinforcements,Red,0,2,decisive,7196,239.9
White,firebomb,heal,Yellow,snipe,speed,Red,0,1,decisive,8657,288.6
White,firebomb,heal,Yellow,snipe,wall,White,0,1,decisive,8207,273.6
White,firebomb,heal,Yellow,freeze,heal,Blue,0,2,decisive,4643,154.8
White,firebomb,heal,Yellow,freeze,reinforcements,Yellow,0,2,decisive,5956,198.5
White,firebomb,heal,Yellow,freeze,speed,Orange,0,1,decisive,9439,314.6
White,firebomb,heal,Yellow,freeze,wall,Green,0,1,decisive,8512,283.7
White,firebomb,reinforcements,Black,nuke,heal,Red,0,1,decisive,6600,220.0
White,firebomb,reinforcements,Black,nuke,reinforcements,Yellow,0,2,decisive,8142,271.4
White,firebomb,reinforcements,Black,nuke,speed,Orange,0,1,decisive,5417,180.6
White,firebomb,reinforcements,Black,nuke,wall,Purple,0,1,decisive,8753,291.8
White,firebomb,reinforcements,Black,firebomb,heal,Purple,0,1,decisive,5870,195.7
White,firebomb,reinforcements,Black,firebomb,reinforcements,Orange,0,2,decisive,7504,250.1
White,firebomb,reinforcements,Black,firebomb,speed,Blue,0,1,decisive,5235,174.5
White,firebomb,reinforcements,Black,firebomb,wall,Orange,0,1,decisive,8641,288.0
White,firebomb,reinforcements,Black,snipe,heal,Orange,0,1,decisive,4612,153.7
White,firebomb,reinforcements,Black,snipe,reinforcements,White,1,2,decisive,9178,305.9
White,firebomb,reinforcements,Black,snipe,speed,Red,0,1,decisive,4930,164.3
White,firebomb,reinforcements,Black,snipe,wall,Green,0,1,decisive,8719,290.6
White,firebomb,reinforcements,Black,freeze,heal,White,0,1,decisive,8923,297.4
White,firebomb,reinforcements,Black,freeze,reinforcements,Purple,0,2,decisive,7608,253.6
White,firebomb,reinforcements,Black,freeze,speed,Black,0,1,decisive,4824,160.8
White,firebomb,reinforcements,Black,freeze,wall,Yellow,0,1,decisive,8556,285.2
White,firebomb,reinforcements,Blue,nuke,heal,White,0,1,decisive,8363,278.8
White,firebomb,reinforcements,Blue,nuke,reinforcements,Red,0,1,decisive,6829,227.6
White,firebomb,reinforcements,Blue,nuke,speed,Purple,0,1,decisive,4129,137.6
White,firebomb,reinforcements,Blue,nuke,wall,White,0,1,decisive,8487,282.9
White,firebomb,reinforcements,Blue,firebomb,heal,Red,0,1,decisive,5908,196.9
White,firebomb,reinforcements,Blue,firebomb,reinforcements,Yellow,1,1,decisive,6698,223.3
White,firebomb,reinforcements,Blue,firebomb,speed,Green,0,1,decisive,4622,154.1
White,firebomb,reinforcements,Blue,firebomb,wall,Purple,0,1,decisive,9043,301.4
White,firebomb,reinforcements,Blue,snipe,heal,Purple,0,1,decisive,4812,160.4
White,firebomb,reinforcements,Blue,snipe,reinforcements,Red,0,1,decisive,4647,154.9
White,firebomb,reinforcements,Blue,snipe,speed,Black,0,1,decisive,4317,143.9
White,firebomb,reinforcements,Blue,snipe,wall,Blue,0,1,decisive,7357,245.2
White,firebomb,reinforcements,Blue,freeze,heal,Red,0,1,decisive,5652,188.4
White,firebomb,reinforcements,Blue,freeze,reinforcements,White,0,1,decisive,9060,302.0
White,firebomb,reinforcements,Blue,freeze,speed,Green,0,1,decisive,4217,140.6
White,firebomb,reinforcements,Blue,freeze,wall,White,0,1,decisive,8420,280.7
White,firebomb,reinforcements,Green,nuke,heal,Red,0,1,decisive,4565,152.2
White,firebomb,reinforcements,Green,nuke,reinforcements,White,0,1,decisive,7677,255.9
White,firebomb,reinforcements,Green,nuke,speed,Orange,0,1,decisive,5214,173.8
White,firebomb,reinforcements,Green,nuke,wall,Purple,0,1,decisive,8491,283.0
White,firebomb,reinforcements,Green,firebomb,heal,Yellow,0,1,decisive,4371,145.7
White,firebomb,reinforcements,Green,firebomb,reinforcements,Red,1,1,decisive,4434,147.8
White,firebomb,reinforcements,Green,firebomb,speed,Orange,0,1,decisive,5464,182.1
White,firebomb,reinforcements,Green,firebomb,wall,Orange,0,1,decisive,8566,285.5
White,firebomb,reinforcements,Green,snipe,heal,Purple,0,1,decisive,7302,243.4
White,firebomb,reinforcements,Green,snipe,reinforcements,White,0,1,decisive,7320,244.0
White,firebomb,reinforcements,Green,snipe,speed,Red,0,1,decisive,4373,145.8
White,firebomb,reinforcements,Green,snipe,wall,Blue,0,1,decisive,7723,257.4
White,firebomb,reinforcements,Green,freeze,heal,White,0,1,decisive,8898,296.6
White,firebomb,reinforcements,Green,freeze,reinforcements,Purple,0,1,decisive,10306,343.5
White,firebomb,reinforcements,Green,freeze,speed,Red,0,1,decisive,4704,156.8
White,firebomb,reinforcements,Green,freeze,wall,Green,0,1,decisive,5441,181.4
White,firebomb,reinforcements,Orange,nuke,heal,Yellow,0,1,decisive,4583,152.8
White,firebomb,reinforcements,Orange,nuke,reinforcements,Green,0,1,decisive,7477,249.2
White,firebomb,reinforcements,Orange,nuke,speed,Orange,0,1,decisive,4374,145.8
White,firebomb,reinforcements,Orange,nuke,wall,Green,0,1,decisive,8584,286.1
White,firebomb,reinforcements,Orange,firebomb,heal,Blue,0,1,decisive,6614,220.5
White,firebomb,reinforcements,Orange,firebomb,reinforcements,Orange,0,1,decisive,11422,380.7
White,firebomb,reinforcements,Orange,firebomb,speed,Blue,0,1,decisive,7433,247.8
White,firebomb,reinforcements,Orange,firebomb,wall,Purple,0,1,decisive,8733,291.1
White,firebomb,reinforcements,Orange,snipe,heal,White,0,1,decisive,4595,153.2
White,firebomb,reinforcements,Orange,snipe,reinforcements,Purple,0,2,decisive,8042,268.1
White,firebomb,reinforcements,Orange,snipe,speed,Purple,0,1,decisive,4358,145.3
White,firebomb,reinforcements,Orange,snipe,wall,Blue,0,1,decisive,8909,297.0
White,firebomb,reinforcements,Orange,freeze,heal,Blue,0,1,decisive,6407,213.6
White,firebomb,reinforcements,Orange,freeze,reinforcements,Yellow,0,1,decisive,11268,375.6
White,firebomb,reinforcements,Orange,freeze,speed,Red,0,1,decisive,4982,166.1
White,firebomb,reinforcements,Orange,freeze,wall,White,0,1,decisive,8771,292.4
White,firebomb,reinforcements,Purple,nuke,heal,White,0,1,decisive,7522,250.7
White,firebomb,reinforcements,Purple,nuke,reinforcements,White,0,2,decisive,8057,268.6
White,firebomb,reinforcements,Purple,nuke,speed,Black,0,1,decisive,4995,166.5
White,firebomb,reinforcements,Purple,nuke,wall,Yellow,0,1,decisive,9728,324.3
White,firebomb,reinforcements,Purple,firebomb,heal,Yellow,0,1,decisive,7288,242.9
White,firebomb,reinforcements,Purple,firebomb,reinforcements,Yellow,0,1,decisive,9199,306.6
White,firebomb,reinforcements,Purple,firebomb,speed,Yellow,0,1,decisive,8193,273.1
White,firebomb,reinforcements,Purple,firebomb,wall,Orange,0,1,decisive,9019,300.6
White,firebomb,reinforcements,Purple,snipe,heal,Orange,0,1,decisive,7814,260.5
White,firebomb,reinforcements,Purple,snipe,reinforcements,Blue,0,1,decisive,7286,242.9
White,firebomb,reinforcements,Purple,snipe,speed,Purple,0,1,decisive,4986,166.2
White,firebomb,reinforcements,Purple,snipe,wall,Blue,0,1,decisive,6487,216.2
White,firebomb,reinforcements,Purple,freeze,heal,Red,0,1,decisive,7223,240.8
White,firebomb,reinforcements,Purple,freeze,reinforcements,Yellow,0,1,decisive,9556,318.5
White,firebomb,reinforcements,Purple,freeze,speed,Red,0,1,decisive,4986,166.2
White,firebomb,reinforcements,Purple,freeze,wall,Green,0,1,decisive,6613,220.4
White,firebomb,reinforcements,Red,nuke,heal,Yellow,0,1,decisive,4573,152.4
White,firebomb,reinforcements,Red,nuke,reinforcements,Green,0,1,decisive,5851,195.0
White,firebomb,reinforcements,Red,nuke,speed,Black,0,1,decisive,4115,137.2
White,firebomb,reinforcements,Red,nuke,wall,White,0,1,decisive,7033,234.4
White,firebomb,reinforcements,Red,firebomb,heal,Black,0,1,decisive,4311,143.7
White,firebomb,reinforcements,Red,firebomb,reinforcements,Orange,0,1,decisive,5851,195.0
White,firebomb,reinforcements,Red,firebomb,speed,Orange,0,1,decisive,4373,145.8
White,firebomb,reinforcements,Red,firebomb,wall,Green,0,1,decisive,8181,272.7
White,firebomb,reinforcements,Red,snipe,heal,Black,0,1,decisive,4176,139.2
White,firebomb,reinforcements,Red,snipe,reinforcements,Green,0,1,decisive,6131,204.4
White,firebomb,reinforcements,Red,snipe,speed,Green,0,1,decisive,4049,135.0
White,firebomb,reinforcements,Red,snipe,wall,Green,0,1,decisive,4626,154.2
White,firebomb,reinforcements,Red,freeze,heal,Yellow,0,1,decisive,4472,149.1
White,firebomb,reinforcements,Red,freeze,reinforcements,Purple,0,1,decisive,4594,153.1
White,firebomb,reinforcements,Red,freeze,speed,Green,0,1,decisive,4331,144.4
White,firebomb,reinforcements,Red,freeze,wall,Blue,0,1,decisive,4389,146.3
White,firebomb,reinforcements,White,nuke,heal,White,0,1,decisive,8362,278.7
White,firebomb,reinforcements,White,nuke,reinforcements,Orange,0,2,decisive,9048,301.6
White,firebomb,reinforcements,White,nuke,speed,Purple,0,1,decisive,4818,160.6
White,firebomb,reinforcements,White,nuke,wall,Purple,0,1,decisive,8767,292.2
White,firebomb,reinforcements,White,firebomb,heal,Black,0,1,decisive,4515,150.5
White,firebomb,reinforcements,White,firebomb,reinforcements,Orange,0,2,decisive,8360,278.7
White,firebomb,reinforcements,White,firebomb,speed,Purple,0,1,decisive,6711,223.7
White,firebomb,reinforcements,White,firebomb,wall,Yellow,1,1,decisive,8898,296.6
White,firebomb,reinforcements,White,snipe,heal,White,0,1,decisive,7467,248.9
White,firebomb,reinforcements,White,snipe,reinforcements,Blue,0,1,decisive,9370,312.3
White,firebomb,reinforcements,White,snipe,speed,White,1,1,decisive,6148,204.9
White,firebomb,reinforcements,White,snipe,wall,Green,0,1,decisive,8738,291.3
White,firebomb,reinforcements,White,freeze,heal,Orange,0,1,decisive,8890,296.3
White,firebomb,reinforcements,White,freeze,reinforcements,Orange,0,2,decisive,9819,327.3
White,firebomb,reinforcements,White,freeze,speed,Green,0,1,decisive,5264,175.5
White,firebomb,reinforcements,White,freeze,wall,Red,0,0,draw,9079,302.6
White,firebomb,reinforcements,Yellow,nuke,heal,Red,0,1,decisive,6460,215.3
White,firebomb,reinforcements,Yellow,nuke,reinforcements,Red,0,1,decisive,4788,159.6
White,firebomb,reinforcements,Yellow,nuke,speed,Blue,0,1,decisive,5532,184.4
White,firebomb,reinforcements,Yellow,nuke,wall,Yellow,0,1,decisive,5335,177.8
White,firebomb,reinforcements,Yellow,firebomb,heal,Purple,0,1,decisive,6205,206.8
White,firebomb,reinforcements,Yellow,firebomb,reinforcements,Blue,0,2,decisive,8216,273.9
White,firebomb,reinforcements,Yellow,firebomb,speed,Red,0,1,decisive,6149,205.0
White,firebomb,reinforcements,Yellow,firebomb,wall,Purple,0,1,decisive,8552,285.1
White,firebomb,reinforcements,Yellow,snipe,heal,Green,0,1,decisive,7027,234.2
White,firebomb,reinforcements,Yellow,snipe,reinforcements,Yellow,0,1,decisive,6529,217.6
White,firebomb,reinforcements,Yellow,snipe,speed,Blue,0,1,decisive,4088,136.3
White,firebomb,reinforcements,Yellow,snipe,wall,Blue,0,1,decisive,4124,137.5
White,firebomb,reinforcements,Yellow,freeze,heal,Red,0,1,decisive,5613,187.1
White,firebomb,reinforcements,Yellow,freeze,reinforcements,Purple,0,1,decisive,7088,236.3
White,firebomb,reinforcements,Yellow,freeze,speed,Red,0,1,decisive,4638,154.6
White,firebomb,reinforcements,Yellow,freeze,wall,Red,0,1,decisive,6538,217.9
White,firebomb,speed,Black,nuke,heal,Orange,0,2,decisive,4967,165.6
White,firebomb,speed,Black,nuke,reinforcements,Purple,0,2,decisive,7057,235.2
White,firebomb,speed,Black,nuke,speed,Purple,0,2,decisive,5037,167.9
White,firebomb,speed,Black,nuke,wall,Red,0,2,decisive,8306,276.9
White,firebomb,speed,Black,firebomb,heal,Green,0,2,decisive,5331,177.7
White,firebomb,speed,Black,firebomb,reinforcements,Orange,0,2,decisive,6516,217.2
White,firebomb,speed,Black,firebomb,speed,Red,0,1,decisive,8520,284.0
White,firebomb,speed,Black,firebomb,wall,Yellow,0,2,decisive,7982,266.1
White,firebomb,speed,Black,snipe,heal,White,0,2,decisive,7202,240.1
White,firebomb,speed,Black,snipe,reinforcements,Blue,0,2,decisive,5685,189.5
White,firebomb,speed,Black,snipe,speed,Purple,0,1,decisive,14795,493.2
White,firebomb,speed,Black,snipe,wall,Yellow,0,2,decisive,8216,273.9
White,firebomb,speed,Black,freeze,heal,Blue,0,2,decisive,7778,259.3
White,firebomb,speed,Black,freeze,reinforcements,Purple,0,2,decisive,5563,185.4
White,firebomb,speed,Black,freeze,speed,Red,0,1,decisive,7404,246.8
White,firebomb,speed,Black,freeze,wall,Purple,0,1,decisive,9343,311.4
White,firebomb,speed,Blue,nuke,heal,Black,0,2,decisive,8360,278.7
White,firebomb,speed,Blue,nuke,reinforcements,Yellow,0,2,decisive,7229,241.0
White,firebomb,speed,Blue,nuke,speed,White,0,2,decisive,5774,192.5
White,firebomb,speed,Blue,nuke,wall,White,0,2,decisive,8654,288.5
White,firebomb,speed,Blue,firebomb,heal,Blue,0,2,decisive,7179,239.3
White,firebomb,speed,Blue,firebomb,reinforcements,White,0,2,decisive,6049,201.6
White,firebomb,speed,Blue,firebomb,speed,Blue,0,2,decisive,6539,218.0
White,firebomb,speed,Blue,firebomb,wall,Green,0,2,decisive,7890,263.0
White,firebomb,speed,Blue,snipe,heal,Purple,0,2,decisive,8064,268.8
White,firebomb,speed,Blue,snipe,reinforcements,Blue,0,2,decisive,7588,252.9
White,firebomb,speed,Blue,snipe,speed,Black,0,1,decisive,9370,312.3
White,firebomb,speed,Blue,snipe,wall,Red,1,2,decisive,8197,273.2
White,firebomb,speed,Blue,freeze,heal,Blue,0,2,decisive,7722,257.4
White,firebomb,speed,Blue,freeze,reinforcements,Blue,0,2,decisive,7366,245.5
White,firebomb,speed,Blue,freeze,speed,Green,0,1,decisive,7770,259.0
White,firebomb,speed,Blue,freeze,wall,Yellow,0,2,decisive,8788,292.9
White,firebomb,speed,Green,nuke,heal,Green,0,2,decisive,7387,246.2
White,firebomb,speed,Green,nuke,reinforcements,Orange,0,2,decisive,6864,228.8
White,firebomb,speed,Green,nuke,speed,Yellow,0,1,decisive,6654,221.8
White,firebomb,speed,Green,nuke,wall,White,0,2,decisive,9194,306.5
White,firebomb,speed,Green,firebomb,heal,Green,0,2,decisive,7807,260.2
White,firebomb,speed,Green,firebomb,reinforcements,Black,0,2,decisive,6717,223.9
White,firebomb,speed,Green,firebomb,speed,Purple,0,1,decisive,8823,294.1
White,firebomb,speed,Green,firebomb,wall,Green,0,2,decisive,7002,233.4
White,firebomb,speed,Green,snipe,heal,Orange,0,2,decisive,9118,303.9
White,firebomb,speed,Green,snipe,reinforcements,White,0,2,decisive,6806,226.9
White,firebomb,speed,Green,snipe,speed,White,0,1,decisive,7428,247.6
White,firebomb,speed,Green,snipe,wall,Orange,0,1,decisive,9275,309.2
White,firebomb,speed,Green,freeze,heal,Black,0,2,decisive,7708,256.9
White,firebomb,speed,Green,freeze,reinforcements,Purple,0,2,decisive,5547,184.9
White,firebomb,speed,Green,freeze,speed,Blue,0,1,decisive,6977,232.6
White,firebomb,speed,Green,freeze,wall,Blue,0,2,decisive,8819,294.0
White,firebomb,speed,Orange,nuke,heal,Black,0,1,decisive,9199,306.6
White,firebomb,speed,Orange,nuke,reinforcements,Orange,0,2,decisive,7174,239.1
White,firebomb,speed,Orange,nuke,speed,White,0,1,decisive,9527,317.6
White,firebomb,speed,Orange,nuke,wall,White,0,1,decisive,9408,313.6
White,firebomb,speed,Orange,firebomb,heal,Blue,0,2,decisive,8149,271.6
White,firebomb,speed,Orange,firebomb,reinforcements,Purple,0,2,decisive,6837,227.9
White,firebomb,speed,Orange,firebomb,speed,Yellow,0,2,decisive,8189,273.0
White,firebomb,speed,Orange,firebomb,wall,Yellow,0,2,decisive,6537,217.9
White,firebomb,speed,Orange,snipe,heal,Red,0,2,decisive,6851,228.4
White,firebomb,speed,Orange,snipe,reinforcements,Purple,0,2,decisive,6887,229.6
White,firebomb,speed,Orange,snipe,speed,Red,0,1,decisive,8604,286.8
White,firebomb,speed,Orange,snipe,wall,Green,0,2,decisive,8307,276.9
White,firebomb,speed,Orange,freeze,heal,Black,0,2,decisive,5169,172.3
White,firebomb,speed,Orange,freeze,reinforcements,Red,0,2,decisive,6853,228.4
White,firebomb,speed,Orange,freeze,speed,Green,0,1,decisive,9488,316.3
White,firebomb,speed,Orange,freeze,wall,Red,0,2,decisive,8374,279.1
White,firebomb,speed,Purple,nuke,heal,Green,0,2,decisive,6273,209.1
White,firebomb,speed,Purple,nuke,reinforcements,White,1,2,decisive,7747,258.2
White,firebomb,speed,Purple,nuke,speed,Red,1,1,decisive,8035,267.8
White,firebomb,speed,Purple,nuke,wall,Yellow,0,2,decisive,8872,295.7
White,firebomb,speed,Purple,firebomb,heal,Yellow,0,2,decisive,10213,340.4
